id,price
234,260.31433869612994
235,95.80428386214406
236,138.40815355018535
237,254.27157864333336
238,145.71703238557285
239,236.0450842535088
240,148.73070567541131
241,146.19054584448074
242,186.5735065679766
243,260.9990511089542
244,140.62952740286963
245,103.76701543868369
246,133.03659750341012
247,414.82069510726495
248,106.50550395428414
249,212.6295101330783
250,83.89214321027518
251,194.0137212124327
252,180.52925850191085
253,104.78519772152958
254,133.53897703906733
255,86.5331038144151
256,185.4234048633532
257,233.04042190103985
258,109.9252340460076
259,103.3077061710217
260,286.5302519147651
261,248.34335397774032
262,140.12846735262042
263,217.55431971582917
264,194.6678941359125
265,279.28918095282256
266,231.70905954529604
267,177.88186183077502
268,151.06534535066302
269,183.5191712522375
270,100.63369875447384
271,127.13927792952272
272,152.64926206892775
273,177.7532912954212
274,127.71045328022124
275,161.70800994692496
276,114.7447895632282
277,156.05905352202927
278,221.25745535047795
279,218.8638793217692
280,121.28360871404742
281,153.65083848015652
282,99.40509391439556
283,182.3341148275059
284,163.2684649312352
285,125.99089751358382
286,233.8755745539993
287,88.70415760535352
288,107.17207674820423
289,245.8929233497854
290,211.9917211383283
291,132.04943792809294
292,92.69578127790506
293,108.5357589866597
294,310.7128989906008
295,191.6037711954796
296,185.2332736122997
297,160.71269422333424
298,151.63035549023525
299,222.11754833919
300,154.62428755088104
301,113.34971376268253
302,145.02375322621342
303,155.1956395611261
304,87.95168269629876
305,224.78669158762523
306,152.8635486488297
307,221.43917286621976
308,157.31781648735594
309,174.79149897950933
310,93.4818296314794
311,132.54676275722335
312,152.06449991482592
313,247.77845288350443
314,155.4540505469613
315,136.84494632819013
316,138.21182919903313
317,140.76476877615602
318,217.6815358006333
319,114.21924759849792
320,124.33036836722096
321,97.87216582458016
322,188.84133291338253
323,171.20156274065954
324,153.12500401746908
325,143.2356298061105
326,74.19395410555752
327,130.12502175680038
328,169.74633894160655
329,131.31053291081335
330,167.61134008061688
331,138.75278757996435
332,191.04800320234816
333,124.28030710966586
334,223.57708453716205
335,127.92196208998114
336,128.3170613875448
337,180.08913794271115
338,130.25406558551649
339,74.34003678881575
340,196.11749695166
341,103.7197872818913
342,298.31772244575524
343,109.215080598882
344,139.96090802710123
345,213.73392148432825
346,404.12592699034775
347,144.4744672559815
348,190.62538137089965
349,155.01176526270427
350,111.2222400860921
351,241.67843166240755
352,71.52133996218845
353,88.12853936779466
354,87.00147823368405
355,123.7758653859619
356,262.9104236204673
357,93.4602181616439
358,189.25069269285223
359,143.16127492377527
360,197.15288135972156
361,193.0128544402541
362,151.97839642452502
363,160.90012858295177
364,199.67681176793045
365,157.94758264849088
366,209.6803321520528
367,81.9706622904843
368,261.3414760801415
369,136.60907309854687
370,165.5392712477373
371,231.4329372528956
372,171.00391165230872
373,138.3419093437577
374,232.6404652615028
375,127.56972216499284
376,175.1846595674263
377,293.33072905764953
378,176.99518803821857
379,247.41625894386075
380,160.97128013262076
381,245.9524649848701
382,200.21102331729008
383,258.9301873776867
384,189.66334978008848
385,215.02542858478023
386,444.7476693362871
387,191.93698123574745
388,208.3349300630063
389,159.04425176884064
390,64.5672764167672
391,150.89719724670255
392,116.38405451929172
393,79.96603189008285
394,164.27855420386518
395,229.72413185791885
396,111.68205561199626
397,216.2163769801032
398,142.41818790081334
399,216.55895830845608
400,171.75446169674416
401,122.6515212215803
402,176.55396918479792
403,126.19371199601017
404,165.6088196825081
405,132.1446870935598
406,166.24602501854915
407,79.70738846651997
408,146.47335902415804
409,148.64353835043516
410,147.44050327630373
411,224.04755786611065
412,98.0628047848642
413,124.52657838057556
414,172.34468976846318
415,318.1616855941718
416,154.96168061823315
417,288.85269371109115
418,337.4399364647252
419,201.5267215068357
420,86.3461252520214
421,241.52002095461964
422,161.0597726381698
423,147.1068761071466
424,154.2309007892587
425,281.0925219270308
426,236.4393299087577
427,325.96359436819296
428,149.2286671890908
429,168.73790108119886
430,206.0853615664755
431,104.88372572386706
432,149.46222085083542
433,206.5491895573724
434,97.36268013845404
435,293.51174456393164
436,449.3438406361138
437,99.72609326248563
438,62.98402739933707
439,125.78909022272856
440,168.84385863508848
441,218.4198308944576
442,335.541340698959
443,149.17911980036018
444,229.5303897832297
445,201.91824023220303
446,149.09173481518152
447,127.04039580234236
448,151.5064266950792
449,146.68075596253763
450,196.87279666724203
451,162.8412865909068
452,163.96274141616212
453,237.97693716864387
454,148.9334739665789
455,267.8718257428817
456,161.23492820899023
457,94.72523582024348
458,105.804689425179
459,234.4293752345736
460,163.2100239842279
461,204.7954056206832
462,89.5456498677297
463,272.49958121257214
464,274.4514395612502
465,144.46388693245692
466,185.2995732661059
467,147.80259996634027
468,230.55053292908568
469,102.84370619634628
470,119.90922784920848
471,174.5328858412069
472,104.47232538557354
473,210.50732591284503
474,70.6992797738679
475,131.9290407794583
476,234.7512263548563
477,183.51499136935493
478,236.3040253713432
479,166.40683611219308
480,155.12474223225342
481,109.7304846872737
482,167.75500133184295
483,174.77453290914409
484,152.14797824167914
485,183.65110227891608
486,145.20537505658746
487,371.4677588481906
488,130.22100338669472
489,87.3052644736289
490,182.84267665508912
491,65.58111599322301
492,147.75927218136923
493,134.8930494835318
494,180.57992628296552
495,125.520184628058
496,154.53919596186083
497,131.2952769104087
498,86.57953388714739
499,244.60196098932735
500,191.56345283411832
501,275.2464045284753
502,168.35592586035227
503,109.05909332372812
504,178.17703986453898
505,126.36636640340892
506,151.1693664957929
507,155.11447134869871
508,190.3353912476156
509,417.5823978153834
510,97.65912107874672
511,128.8409310822964
512,120.4569725551497
513,225.49366487200152
514,131.74188482285464
515,186.64580071613187
516,88.95281052856403
517,155.19801150668337
518,85.99627783775263
519,211.4285941324934
520,94.43902525288486
521,95.43496283547464
522,214.34467536382917
523,190.2926850179656
524,252.8240441484495
525,128.57837659489687
526,376.5127383940848
527,211.66621024972767
528,169.79413497513536
529,176.72150192942058
530,142.65309642068587
531,130.43073333177466
532,141.52282113049972
533,56.81027112602822
534,294.45577477766693
535,119.96928912114387
536,63.74485754641389
537,141.33739830342498
538,193.6263320575926
539,172.35271218076858
540,273.985364141963
541,122.27491052318288
542,211.740333305227
543,355.14821291658114
544,200.79531493934664
545,156.6181023340619
546,176.09202224226598
547,155.7910612113282
548,113.68615440603526
549,114.17002440417724
550,144.2477032980504
551,303.509895042538
552,109.3874472281706
553,145.90886090439034
554,166.55902510408552
555,126.47029100306165
556,181.6967541803737
557,164.918461359339
558,136.11009227966497
559,52.80305792598529
560,134.20600305803538
561,280.8148165393756
562,244.54967968773587
563,117.61020255723147
564,152.64835050529572
565,216.60529054990968
566,164.37336271848994
567,131.49450214134023
568,150.05748487298314
569,139.8396747047705
570,144.77461915610513
571,371.16110689276127
572,145.58495311194707
573,94.1809567043931
574,121.5997453995052
575,135.86622831322987
576,129.75238462476207
577,124.99420928368215
578,113.92109239342945
579,175.09944289660177
580,222.511209566288
581,175.58617392675313
582,160.1557967604407
583,154.819079842086
584,58.84680866914044
585,100.63526919379748
586,178.59599511076848
587,236.5031403445847
588,191.109989484133
589,123.97531948092008
590,269.26106161274544
591,243.2450654220794
592,117.53672629979056
593,193.90008454267755
594,161.58241989213658
595,190.0843047483705
596,261.41453900232096
597,101.57323423531894
598,279.9348639574799
599,187.82494739482985
600,337.87021203810576
601,191.7284203359657
602,70.47900800585154
603,183.2148628108597
604,176.77896799701483
605,189.53180702308535
606,186.7231549553218
607,86.65064182466128
608,143.5553309464524
609,113.70488787642384
610,134.88465748531547
611,186.9854986246082
612,199.20323276978093
613,75.23022248261897
614,204.6693720431096
615,128.65709323919774
616,250.9713137484033
617,164.61661223279577
618,210.57848969428923
619,327.9218845761628
620,105.1450504388198
621,188.64953871335868
622,106.9815246512802
623,150.14071715342877
624,116.84066905196713
625,101.56200023438858
626,134.48426670534303
627,108.72966828662472
628,264.5680842426623
629,161.26307969361326
630,130.99989976092718
631,98.63902070366024
632,147.2398537152149
633,128.6079697172131
634,180.18302735601176
635,133.32638864987752
636,171.08346587298794
637,57.657904571246085
638,159.2675610792071
639,97.63970490948418
640,169.0064749452835
641,82.10676851354297
642,83.39527736299497
643,158.61589930294087
644,37.51053462830605
645,181.96969140530325
646,154.57878074581595
647,162.2132559007378
648,257.4908303441084
649,105.79653074573532
650,148.812315689044
651,100.067139100672
652,147.44185004507636
653,123.68681236862696
654,59.622584157353806
655,328.3529395211618
656,181.14056179804655
657,138.4973778328879
658,186.7464436876948
659,138.3379148065595
660,165.61768800584125
661,288.4432537600235
662,258.24494336381247
663,154.16398798293497
664,238.80482512236557
665,619.6995983574348
666,121.07838048499016
667,193.35386388268856
668,161.47500846530562
669,139.11319914986078
670,221.8268431743988
671,156.71979621574528
672,137.31056243917283
673,125.22645995802914
674,212.582546406914
675,153.87064852936786
676,195.5246635405972
677,153.98877671668058
678,157.18387933671087
679,147.49182696993208
680,115.30037086181925
681,283.4330353915395
682,161.68326149286085
683,267.1104848817464
684,213.12781161904869
685,86.12759275901537
686,119.98982474463178
687,263.0935665233844
688,162.03144040068358
689,256.25393812120245
690,160.5820796318901
691,334.26390073163776
692,237.2786464833822
693,478.7371999408038
694,103.18738451319794
695,145.36299747893128
696,149.35055983331569
697,144.06774980804727
698,182.49504579910047
699,111.43628268445492
700,91.47959102496496
701,215.60361404299292
702,155.76981831704703
703,246.33587061545728
704,380.6759784975266
705,148.9510069538854
706,149.28964765434247
707,231.59701005750264
708,169.0014980988719
709,329.2064103436691
710,155.1261035452047
711,131.0584768301311
712,111.24236043306658
713,110.30442551257327
714,201.09880146049787
715,101.34608703252104
716,95.54570135431176
717,91.59952887109117
718,136.43216321906016
719,203.9745937926573
720,195.0743088917548
721,160.1065218031142
722,253.45100824909508
723,208.9386961222648
724,233.03180328090457
725,153.6340549792601
726,262.3529430762354
727,298.0823649442596
728,141.36881148528752
729,180.8890708912615
730,133.64206066755287
731,223.4681913745069
732,239.56246436220147
733,85.98665412853177
734,73.7961613158556
735,241.89480962754385
736,133.74785737062774
737,122.98152507038374
738,145.12545586675515
739,186.4311620074664
740,361.1776408604197
741,208.1907970906993
742,203.1138282785951
743,178.7848772836394
744,163.29533136754137
745,152.35016589736202
746,225.0944428721288
747,119.5903433799193
748,137.15696692572388
749,249.77586378755765
750,196.7874642714276
751,284.215115884234
752,384.7699235796218
753,163.62466909263014
754,285.3226395926808
755,87.36653958166083
756,132.751892089318
757,128.1148370661659
758,512.6507871548838
759,205.3901955665164
760,154.6734052623747
761,421.8836363017445
762,158.0571176246526
763,94.23168047290469
764,186.1854376210937
765,192.13229333658137
766,132.73674375774047
767,244.9501901265429
768,153.13603132149316
769,103.3522055287454
770,58.188751635589135
771,248.27141317583735
772,76.03401859045567
773,223.35895788209092
774,224.08356811482864
775,141.2535867995279
776,171.4856577323911
777,94.80076656459704
778,152.31198837808495
779,141.72357102193126
780,230.999165347564
781,157.78337633522364
782,278.71503389111814
783,136.25509631714053
784,129.87059965112115
785,279.29420692747726
786,126.42568755000038
787,103.66001704729456
788,220.11426742035349
789,113.53746519882829
790,80.31010316269362
791,180.7744584098816
792,160.9261958560937
793,127.92007522008252
794,135.99474583146875
795,74.04652179142069
796,98.946319570224
797,135.11564110957454
798,225.33568278663984
799,325.65734327659754
800,150.51245063626325
801,147.42419867711186
802,137.94549084005658
803,155.59974948735618
804,102.69332542885428
805,189.87095272330973
806,244.47390917278423
807,332.07289105944807
808,160.93515891953555
809,165.4078220859299
810,114.72615258521984
811,96.01841766208858
812,132.3998868851173
813,159.12212752043888
814,103.34675642105272
815,142.91072691882417
816,191.40498977101583
817,453.3756640642365
818,138.1566313786002
819,103.35020045926164
820,148.57540064641876
821,157.76822761375064
822,163.63898516788575
823,419.65550050094055
824,160.68113497210894
825,130.5611994490733
826,151.0301759348778
827,195.974801906933
828,176.95402437776235
829,148.48060630817315
830,196.52437319858367
831,326.5287334135492
832,117.501841681473
833,288.6046511092337
834,158.89707725615506
835,81.61325368785666
836,216.89293128549707
837,163.2748407233776
838,194.8057325439653
839,200.6557923012493
840,227.2680146994069
841,131.0258316243864
842,188.82919905610723
843,97.32560522379244
844,122.63357639873291
845,63.500559404994256
846,98.25054182357042
847,55.72967108919169
848,214.86996189891636
849,97.2557545465368
850,131.01551697327406
851,245.12132828562727
852,164.78028812515814
853,133.45323485026026
854,164.22402893644528
855,164.96423165129497
856,172.77574432963584
857,141.28467031541982
858,154.1999615823372
859,132.27018319534508
860,171.03761976880978
861,62.71368036431705
862,126.47040675263774
863,199.6183247783634
864,200.8916706946955
865,191.49864763768076
866,287.15234030282653
867,179.25141158381453
868,178.59337274670875
869,93.25833644195582
870,149.78225048236018
871,466.1173788708349
872,150.84509088670234
873,140.50527417944411
874,181.767960901801
875,242.4783613820837
876,195.3038024261742
877,200.73075759905143
878,220.84482508417764
879,133.21225139581173
880,167.5448939251233
881,139.75301811242306
882,355.5050980124281
883,126.5220082033876
884,196.38315471725647
885,127.76322626623184
886,157.04922348003882
887,258.77580901574635
888,132.09507417415358
889,168.6422544110556
890,153.71734268134205
891,95.92005806526862
892,78.91790887141315
893,100.3549732862652
894,90.85664234126928
895,152.5035338806015
896,142.48867620117142
897,107.20079252711062
898,88.55512409290502
899,134.29888282319553
900,182.64571070814264
901,209.96568964368925
902,139.68922198776036
903,160.47427559329748
904,60.18474227920667
905,167.76528767823922
906,109.23916951473883
907,118.6766109757156
908,154.45217433424384
909,183.549712605321
910,139.33635385336183
911,435.0989455384512
912,122.84249942120498
913,138.9051692188191
914,220.24855877612228
915,86.38423363496759
916,180.97824136147588
917,184.47044720119004
918,105.72660169847764
919,308.3417214962015
920,131.25901113340925
921,121.90324934424162
922,180.53775796373893
923,215.4104574873949
924,249.82572814575167
925,141.5148022437646
926,171.0616629221331
927,142.66185029253162
928,211.44534759225604
929,142.84691303849888
930,176.46842894646315
931,158.15296746965495
932,111.41252612581468
933,106.49894894148537
934,160.2843726109043
935,126.78177401480085
936,266.6736696932715
937,159.4272008015234
938,139.65875087334845
939,116.63621607644248
940,266.18058779032026
941,146.66793448590704
942,170.15090398665234
943,152.4526382886257
944,135.29734858443942
945,181.3849772558319
946,148.4623289524418
947,135.48478398399575
948,146.93863328248034
949,157.06027918742143
950,154.09260350027083
951,191.26490377349305
952,59.92105848921255
953,207.58169506660252
954,266.01994813965683
955,195.9433958039026
956,237.1455965430476
957,135.75263899818518
958,147.35760141407414
959,198.50191510702484
960,172.0877198707622
961,310.257234211976
962,136.7112631806433
963,186.9643131786216
964,157.0004958267692
965,168.13925979338546
966,141.4386279839655
967,119.08725071726263
968,217.0952587106868
969,86.248298547913
970,167.5167184836481
971,203.56884813174412
972,121.6379993693208
973,278.56230103311304
974,174.33030672657034
975,135.64239960928626
976,145.10095348681546
977,251.6885477086139
978,152.97859198100133
979,133.36232481296713
980,190.51945948338087
981,131.60563356772013
982,168.99356419011949
983,144.3760920595301
984,126.31101101581072
985,104.33374664363032
986,266.17230092334523
987,143.9222160180429
988,243.22796182433967
989,152.8422091353604
990,140.6728530567821
991,232.88740819091933
992,144.69611906140787
993,138.8276516294809
994,327.0529460827577
995,321.56982446984665
996,172.1759288240914
997,173.34379654712853
998,104.8016969378737
999,139.45805283779902
1000,217.26956740758573
1001,209.3245516355225
1002,170.41605685963776
1003,67.77907962869912
1004,166.427797036334
1005,134.90000595011915
1006,162.58626910600992
1007,58.21343890886684
1008,161.41441306129167
1009,265.7227955638922
1010,174.0900417444241
1011,200.6808640370701
1012,85.83755631036665
1013,108.59110276390128
1014,225.9290484045914
1015,71.65429201594499
1016,146.75942276514405
1017,136.37473125733462
1018,388.0103456900526
1019,93.70402405130136
1020,209.4673071188613
1021,131.37979921030643
1022,61.10977745865216
1023,105.01721965104662
1024,100.12356240093068
1025,217.25749128738437
1026,111.36165855460506
1027,338.4011441737463
1028,123.5707382095619
1029,87.36794835564474
1030,129.2150483521335
1031,347.34504965613445
1032,126.58415102574892
1033,122.4279977703306
1034,215.9709979093981
1035,140.8836442792629
1036,137.82080040093234
1037,161.72888317489074
1038,149.6254390524685
1039,93.959265995273
1040,92.52599722932766
1041,148.00836837545523
1042,167.7928058446041
1043,361.8993731884333
1044,149.47390633686766
1045,90.60339362720194
1046,140.35145753162865
1047,266.87661600871434
1048,186.47171599965387
1049,109.61665354516212
1050,88.55396534582106
1051,136.17849211572195
1052,130.40413731538473
1053,194.65286815844647
1054,207.7744593505724
1055,162.81362829799593
1056,169.12625200007568
1057,114.17996267454252
1058,103.137370766395
1059,104.97650787413076
1060,164.17141026249342
1061,151.35879133135958
1062,94.95866014298817
1063,141.48856968036813
1064,59.74886684150773
1065,396.2756830777831
1066,163.50361193862415
1067,125.97268658096068
1068,218.50033859121
1069,135.1624679921434
1070,130.75970350898612
1071,122.88623483344934
1072,199.47197945385423
1073,74.25346697588701
1074,119.7703439619942
1075,144.3672074948769
1076,197.51616199301955
1077,130.19608859544968
1078,119.48642258530028
1079,203.80388260354871
1080,256.3642129518114
1081,169.95095988821674
1082,151.58861482434725
1083,218.52276220906649
1084,254.1047586916952
1085,161.54476244673364
1086,147.69285785147943
1087,156.0154220264329
1088,135.64659157965343
1089,168.3029651936777
1090,225.46114678728856
1091,202.3716180904161
1092,74.00282294525852
1093,111.3243674583588
1094,154.76843229613175
1095,183.9836170145887
1096,177.59900236702364
1097,131.23687743769486
1098,87.38224027927527
1099,171.52235138657704
1100,195.8291894715833
1101,127.8086465250972
1102,172.27833358918002
1103,102.60846394809384
1104,265.3768700372228
1105,192.61828729977816
1106,199.58833901796973
1107,114.5528709478913
1108,179.80391881463265
1109,143.69626533090334
1110,148.09656741672896
1111,84.45445180043723
1112,601.2030169233092
1113,240.0293878408415
1114,112.83500606719431
1115,122.90584902500636
1116,117.11909053130688
1117,114.86421652640074
1118,220.09112755269743
1119,178.50641215489043
1120,189.99667693253787
1121,183.24625887317424
1122,169.71360837022382
1123,280.6011726555403
1124,242.55573249345255
1125,114.9358006018926
1126,170.35013404870486
1127,148.97840062851083
1128,108.45592041628868
1129,116.60898153728532
1130,240.5484354343173
1131,151.9925708658781
1132,95.03316421103212
1133,176.44619906394448
1134,156.11314940465778
1135,96.65031406097737
1136,122.89774476076902
1137,151.11523407766802
1138,175.74981170225252
1139,198.3098621582405
1140,130.09657413642591
1141,278.3182018057656
1142,142.63052042943718
1143,124.37855840003338
1144,165.13030528071454
1145,211.90455662092205
1146,288.92325408732887
1147,241.7195794595389
1148,180.74177557108987
1149,185.2321857453325
1150,195.60531109537976
1151,266.8756415571625
1152,263.0599602163612
1153,200.19248622135729
1154,123.92461103449556
1155,338.05908857092163
1156,132.59763410998036
1157,141.1862412293956
1158,164.0122012149525
1159,121.67648634106236
1160,342.5528188390577
1161,114.11365098795105
1162,177.063819074431
1163,93.43835339410911
1164,126.7314000402062
1165,253.349319487167
1166,397.73210227373806
1167,172.49793057899169
1168,143.4310727709554
1169,116.66253233172968
1170,203.98327611888212
1171,87.180596557902
1172,140.62747192971256
1173,93.24313858683551
1174,174.2760419691323
1175,332.2923943509774
1176,154.66017194571398
1177,227.82951406188545
1178,158.36966407330584
1179,123.3563520473004
1180,118.32843190509102
1181,147.63953261402867
1182,199.50828055282489
1183,393.6506294144276
1184,283.54989853795274
1185,129.84964610609393
1186,292.3554957634771
1187,172.63395947647675
1188,117.1019130816341
1189,261.04876239613486
1190,156.8254781011371
1191,143.3766899217381
1192,177.5808174202761
1193,182.04244379686637
1194,124.75658510145448
1195,125.76234394163846
1196,232.55853857508444
1197,60.66534181191583
1198,147.88905018777214
1199,178.30218131811895
1200,91.35629136231836
1201,100.5889346594706
1202,146.4947833794643
1203,148.38709288007004
1204,108.94127975909169
1205,165.7084837673032
1206,129.59588554532874
1207,197.18701475318755
1208,140.10084376218745
1209,230.80209484126803
1210,65.1857853149002
1211,129.30550273661026
1212,164.78882047542652
1213,212.10101698262733
1214,199.68821164052704
1215,135.17902221693757
1216,158.67061959891217
1217,460.0753137110518
1218,150.68575143342468
1219,99.27594026010642
1220,334.4539139107095
1221,153.68293676350584
1222,211.2239756455744
1223,147.33900056146493
1224,84.12536707721411
1225,184.5261700347592
1226,167.2893385254931
1227,185.8259812046107
1228,122.35585508019904
1229,152.79536262084767
1230,103.46252175542296
1231,164.07583541686392
1232,208.11762754467665
1233,141.70421287617182
1234,399.8159576623848
1235,373.0097994071575
1236,215.42042853846328
1237,141.9961182061405
1238,194.60848596939337
1239,187.0334243346602
1240,93.70937843182335
1241,208.1878706155124
1242,142.12029388205642
1243,195.19194505831845
1244,166.83906503001378
1245,148.7561117408094
1246,144.5766763420117
1247,113.16524821422266
1248,86.13633696817934
1249,157.9236371503322
1250,122.81309312533776
1251,124.48839521535916
1252,204.30592912882253
1253,224.34528349199456
1254,270.83009796158734
1255,197.13833825413963
1256,261.32679692891105
1257,78.65045558154152
1258,118.28805999923728
1259,77.30591594783918
1260,117.57751614186414
1261,313.55227502247294
1262,148.5311655487764
1263,85.17224100092197
1264,503.1491511752175
1265,158.43306279976915
1266,235.76582125878795
1267,259.16625808924874
1268,103.46923484193144
1269,138.9049871921846
1270,130.878088816828
1271,141.51555253002033
1272,253.28838846304205
1273,91.10784350664863
1274,312.2242445278159
1275,110.36493837944396
1276,246.7469137901429
1277,154.40005134201425
1278,238.40563107020824
1279,126.6879579636948
1280,107.17350944319884
1281,162.24590566591456
1282,82.14462392936214
1283,233.05640803570964
1284,100.96022413193252
1285,107.1778405415818
1286,111.82515155936116
1287,91.75985902497844
1288,88.39269671916124
1289,117.97781373127768
1290,191.19199867416464
1291,104.53492576505109
1292,149.5517211297792
1293,97.09249314583784
1294,438.4836021148497
1295,89.63910659428872
1296,119.6561489671876
1297,124.2577312318024
1298,178.71201148402028
1299,167.09123444100857
1300,236.40376030049592
1301,125.35111537101814
1302,148.74202978647816
1303,97.45892114568368
1304,176.3134471414183
1305,160.97991721973895
1306,267.45972850317173
1307,255.82701125649876
1308,140.38889235981296
1309,146.5208723562633
1310,249.85702341776064
1311,172.1640562165038
1312,132.69465932612948
1313,152.72867133065262
1314,210.418066844639
1315,104.08633164234084
1316,241.3455940447156
1317,108.04703792971448
1318,114.22997925536896
1319,87.58808002388714
1320,103.9966371581358
1321,233.80954348675888
1322,287.66094470265966
1323,261.27970437175867
1324,111.83630800505384
1325,104.17890826709812
1326,222.65137611844085
1327,125.0256415863924
1328,223.36991860742552
1329,95.1524604786256
1330,113.8807421039274
1331,238.0782329074836
1332,97.38236504282996
1333,253.377622072886
1334,221.7341979808328
1335,200.3970236699988
1336,150.75876264858832
1337,249.5380259048761
1338,83.81339209764097
1339,54.614978992496994
1340,161.43489666720268
1341,143.61905938978376
1342,142.8193744710741
1343,181.4738825556288
1344,104.30772925312264
1345,145.790955081121
1346,285.6247797510892
1347,151.0856301754083
1348,69.92136355147235
1349,179.5057397758145
1350,115.02367531011542
1351,230.94841668248213
1352,232.12791770586827
1353,280.1349412678296
1354,245.98635107467243
1355,211.035099843694
1356,215.13747503854108
1357,142.12885015210085
1358,110.0363574028163
1359,200.9530445705948
1360,158.03850010213236
1361,179.89846693663748
1362,178.50030884256515
1363,54.16899552075078
1364,307.5211943880273
1365,93.21466722302212
1366,233.06966033539268
